Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,date,People_Tested,Mortality_Rate
Connecticut,US,2020-11-15T05:30:30Z,41.5978,-72.7554,88645,4737,9800,74108,9,2486.33560215489,2706667,NA,5.343787015624119,84000009,USA,75917.22629903287,NA,2020-11-14,NA,NA
Delaware,US,2020-11-15T05:30:30Z,39.3185,-75.5071,28395,766,14727,12932,10,2916.0042885134385,616447,NA,2.5920056347948583,84000010,USA,63305.585336898876,NA,2020-11-14,NA,NA
Diamond Princess,US,2020-11-15T05:30:30Z,NA,NA,49,0,NA,49,88888,NA,NA,NA,0,84088888,USA,NA,NA,2020-11-14,NA,NA
District of Columbia,US,2020-11-15T05:30:30Z,38.8974,-77.0268,18814,658,14160,3996,11,2665.8202845487563,583319,NA,3.4973955565004777,84000011,USA,82652.47276297948,NA,2020-11-14,NA,NA
Florida,US,2020-11-15T05:30:30Z,27.7663,-81.6868,875096,17489,NA,857607,12,4074.43298146355,6554952,NA,1.9985235905546364,84000012,USA,30519.751685198487,NA,2020-11-14,NA,NA
Georgia,US,2020-11-15T05:30:30Z,33.0406,-83.6431,422905,8956,NA,413949,13,3983.1228349854773,3865939,NA,2.1177332970761755,84000013,USA,36411.27418583586,NA,2020-11-14,NA,NA
Grand Princess,US,2020-11-15T05:30:30Z,NA,NA,103,3,NA,100,99999,NA,NA,NA,2.9126213592233015,84099999,USA,NA,NA,2020-11-14,NA,NA
Guam,US,2020-11-15T05:30:30Z,13.4443,144.7937,5924,92,3942,1890,66,3607.158297255661,76757,NA,1.5530047265361242,316,GUM,46737.78687077192,NA,2020-11-14,NA,NA
Hawaii,US,2020-11-15T05:30:30Z,21.0943,-157.4983,16759,222,11958,4579,15,1183.6521945486595,589797,NA,1.3246613759770869,84000015,USA,41656.09603127967,NA,2020-11-14,NA,NA
Idaho,US,2020-11-15T05:30:30Z,44.2405,-114.4788,81317,759,34482,46076,16,4550.310145406015,424415,NA,0.9333841632131042,84000016,USA,23749.2760475976,NA,2020-11-14,NA,NA
Illinois,US,2020-11-15T05:30:30Z,40.3495,-88.9861,562985,11088,NA,551897,17,4442.810547907834,8986010,NA,1.9695018517367249,84000017,USA,70913.3280844166,NA,2020-11-14,NA,NA
Indiana,US,2020-11-15T05:30:30Z,39.8494,-86.2583,244887,5191,146000,93999,18,3637.5376380358393,3482745,NA,1.9960226553471598,84000018,USA,51732.49711573554,NA,2020-11-14,NA,NA
Iowa,US,2020-11-15T05:30:30Z,42.0115,-93.2105,183555,1985,107541,74029,19,5817.779003318468,979886,NA,1.081419737953202,84000019,USA,31057.504270903657,NA,2020-11-14,NA,NA
Kansas,US,2020-11-15T05:30:30Z,38.5266,-96.7265,117389,1256,2960,113379,20,4033.997021948201,706787,NA,1.0074623690681823,84000020,USA,24260.58433797387,NA,2020-11-14,NA,NA
Kentucky,US,2020-11-15T05:30:30Z,37.6681,-84.6701,136137,1658,24329,110150,21,3047.1567637112207,2194098,NA,1.2178908011782248,84000021,USA,49110.53248525575,NA,2020-11-14,NA,NA
Louisiana,US,2020-11-15T05:30:30Z,31.1695,-91.8678,201981,6121,176107,19753,22,4344.804265364307,2992468,NA,3.0304830652388097,84000022,USA,64370.84542786796,NA,2020-11-14,NA,NA
Maine,US,2020-11-15T05:30:30Z,44.6939,-69.3819,8791,163,6597,2031,23,653.9891029093625,734562,NA,1.8541690365146173,84000023,USA,54646.29091244536,NA,2020-11-14,NA,NA
Maryland,US,2020-11-15T05:30:30Z,39.0639,-76.8021,164090,4293,8362,151435,24,2714.169456537561,3831159,NA,2.616247181424828,84000024,USA,63370.191607891924,NA,2020-11-14,NA,NA
Massachusetts,US,2020-11-15T05:30:30Z,42.2302,-71.5301,186142,10293,137422,38427,25,2700.6444538362907,7197095,NA,5.529649407441631,84000025,USA,104419.17834493506,NA,2020-11-14,NA,NA
Michigan,US,2020-11-15T05:30:30Z,43.3266,-84.5361,275792,8376,138862,128554,26,2761.5495045137823,5692584,NA,3.0370714161397,84000026,USA,57000.756093734,NA,2020-11-14,NA,NA
Minnesota,US,2020-11-15T05:30:30Z,45.6945,-93.9002,216028,2930,167234,45864,27,3830.5336234704682,3302499,NA,1.3563056640805822,84000027,USA,58558.767664273124,NA,2020-11-14,NA,NA
Mississippi,US,2020-11-15T05:30:30Z,32.7416,-89.6787,133340,3540,111430,18370,28,4480.2864372717895,1007203,NA,2.6548672566371683,84000028,USA,33842.49242897449,NA,2020-11-14,NA,NA
Missouri,US,2020-11-15T05:30:30Z,38.4561,-92.2884,254411,3406,NA,240375,29,3971.728874049521,2769085,NA,1.3894700568587393,84000029,USA,45118.00382831375,NA,2020-11-14,NA,NA
Montana,US,2020-11-15T05:30:30Z,46.9219,-110.4544,45886,514,27472,17900,30,4293.314420768392,569694,NA,1.1201673713115112,84000030,USA,53303.305270130935,NA,2020-11-14,NA,NA
Nebraska,US,2020-11-15T05:30:30Z,41.1254,-98.2681,96834,779,51928,44127,31,5005.8725977146505,1117259,NA,0.8044695045128777,84000031,USA,57757.15360978656,NA,2020-11-14,NA,NA
Nevada,US,2020-11-15T05:30:30Z,38.3135,-117.0554,119006,1908,2601,114497,32,3863.6354782030517,1413453,NA,1.6032805068651999,84000032,USA,45889.006920428714,NA,2020-11-14,NA,NA
New Hampshire,US,2020-11-15T05:30:30Z,43.4525,-71.5639,14212,499,10842,2980,33,1053.2385190676548,690359,NA,3.4843935479365964,84000033,USA,50772.48032854041,NA,2020-11-14,NA,NA
New Jersey,US,2020-11-15T05:30:30Z,40.2989,-74.521,295230,16548,39253,218935,34,3093.1110458119,5210727,NA,6.023236852833265,84000034,USA,58664.890077784876,NA,2020-11-14,NA,NA
New Mexico,US,2020-11-15T05:30:30Z,34.8405,-106.2485,63171,1208,24449,37514,35,3012.6920220962224,1348194,NA,1.9122698706685028,84000035,USA,64296.80245742499,NA,2020-11-14,NA,NA
New York,US,2020-11-15T05:30:30Z,42.1657,-74.9481,561921,34010,81585,440956,36,2860.920938845078,16619076,NA,6.110850577934457,84000036,USA,85429.47998055472,NA,2020-11-14,NA,NA
North Carolina,US,2020-11-15T05:30:30Z,35.6301,-79.8064,309118,4756,261719,42643,37,2947.325746056191,4591525,NA,1.5385710311272718,84000037,USA,43778.49185799809,NA,2020-11-14,NA,NA
North Dakota,US,2020-11-15T05:30:30Z,47.5289,-99.784,62872,726,50835,11311,38,8250.247355202071,955475,NA,1.1547270645120244,84000038,USA,125380.21840742615,NA,2020-11-14,NA,NA
Northern Mariana Islands,US,2020-11-15T05:30:30Z,15.0979,145.6739,100,2,29,69,69,181.3433918468011,16567,NA,2,580,MNP,30043.159727259535,NA,2020-11-14,NA,NA
Ohio,US,2020-11-15T05:30:30Z,40.3888,-82.7649,290243,6154,200715,83814,39,2483.0226450282744,5195015,NA,1.968695196783385,84000039,USA,44443.24199467881,NA,2020-11-14,NA,NA
Oklahoma,US,2020-11-15T05:30:30Z,35.5653,-96.9289,150205,1516,123333,25356,40,3795.959080822174,1803804,NA,1.0092873073466262,84000040,USA,45585.47434388576,NA,2020-11-14,NA,NA
Oregon,US,2020-11-15T05:30:30Z,44.572,-122.0709,56018,759,5870,49389,41,1328.152988201967,951565,NA,1.3549216323324649,84000041,USA,22561.032136427664,NA,2020-11-14,NA,NA
Pennsylvania,US,2020-11-15T05:30:30Z,40.5908,-77.2098,264222,9252,178070,76900,42,2063.9136621660896,4785530,NA,3.5016009264936305,84000042,USA,21856.642745123434,NA,2020-11-14,NA,NA
Puerto Rico,US,2020-11-15T05:30:30Z,18.2208,-66.5901,41772,921,35074,5777,72,1424.0092070383664,347744,NA,2.204826199367998,630,PRI,11854.607337267778,NA,2020-11-14,NA,NA
Rhode Island,US,2020-11-15T05:30:30Z,41.6809,-71.5118,41529,1283,3086,37189,44,3920.193399605989,1315383,NA,3.0195766813551974,84000044,USA,124167.58781944965,NA,2020-11-14,NA,NA
South Carolina,US,2020-11-15T05:30:30Z,33.8569,-80.945,194014,4110,100742,89162,45,3768.20308915974,2072140,NA,2.1184038265279823,84000045,USA,40245.777877738015,NA,2020-11-14,NA,NA
South Dakota,US,2020-11-15T05:30:30Z,44.2998,-99.4388,64182,621,44814,18747,46,7254.998818753893,291823,NA,0.9675609984107694,84000046,USA,32987.06055101457,NA,2020-11-14,NA,NA
Tennessee,US,2020-11-15T05:30:30Z,35.7478,-86.6923,305120,3877,268368,32875,47,4467.890260227665,4054301,NA,1.2706476140534873,84000047,USA,59367.370050902195,NA,2020-11-14,NA,NA
Texas,US,2020-11-15T05:30:30Z,31.0545,-97.5635,1107456,20283,861205,171106,48,3628.8912897662954,9235382,NA,1.892933952590168,84000048,USA,31850.668720843485,NA,2020-11-14,NA,NA
Utah,US,2020-11-15T05:30:30Z,40.15,-111.8624,151141,710,102514,47917,49,4714.3786662208295,1588754,NA,0.4697600254067394,84000049,USA,49556.29487348243,NA,2020-11-14,NA,NA
Vermont,US,2020-11-15T05:30:30Z,44.0459,-72.7107,2843,59,2000,784,50,455.61700606901724,468034,NA,2.075272599366866,84000050,USA,75006.77095269307,NA,2020-11-14,NA,NA
Virgin Islands,US,2020-11-15T05:30:30Z,18.3358,-64.8963,1434,23,1370,41,78,1336.838572547265,26069,NA,1.603905160390516,850,VIR,24302.68113510087,NA,2020-11-14,NA,NA
Virginia,US,2020-11-15T05:30:30Z,37.7693,-78.17,200799,3799,22192,174808,51,2352.5107260612976,2887002,NA,1.8919416929367177,84000051,USA,33823.39140713061,NA,2020-11-14,NA,NA
Washington,US,2020-11-15T05:30:30Z,47.4009,-121.4905,133391,2493,NA,125212,53,1677.3840420344711,2722087,NA,1.9721132692924972,84000053,USA,35746.88442766038,NA,2020-11-14,NA,NA
West Virginia,US,2020-11-15T05:30:30Z,38.4912,-80.9545,32792,574,23077,9141,54,1829.7606167351228,915656,NA,1.7504269333983897,84000054,USA,51092.68380328176,NA,2020-11-14,NA,NA
Wisconsin,US,2020-11-15T05:30:30Z,44.2685,-89.6165,323604,2739,235170,85695,55,5557.881806818248,3822407,NA,0.8464048652056216,84000055,USA,65649.64068291715,NA,2020-11-14,NA,NA
Wyoming,US,2020-11-15T05:30:30Z,42.756,-107.3025,21881,144,12247,9490,56,3780.675548889953,152089,NA,0.6581052054293679,84000056,USA,26278.46823980275,NA,2020-11-14,NA,NA
Alabama,US,2020-11-16T05:30:30Z,32.3182,-86.9023,217822,3248,88038,126536,1,4442.4593402043765,1459406,NA,1.4911257816014911,84000001,USA,29764.449026500122,NA,2020-11-15,NA,NA
Alaska,US,2020-11-16T05:30:30Z,61.3707,-152.4044,23826,100,7164,16552,2,3255.3021345235084,867382,NA,0.41152263374485604,84000002,USA,118568.50911427186,NA,2020-11-15,NA,NA
American Samoa,US,2020-11-16T05:30:30Z,-14.271,-170.132,0,0,NA,0,60,0,1768,NA,NA,16,ASM,3177.5129850290255,NA,2020-11-15,NA,NA
Arizona,US,2020-11-16T05:30:30Z,33.7298,-111.4312,275436,6302,45400,223734,4,3784.1284391191466,3257981,NA,2.288008829637375,84000004,USA,27127.006036915573,NA,2020-11-15,NA,NA
Arkansas,US,2020-11-16T05:30:30Z,34.9697,-92.3731,133040,2183,114312,16545,5,4408.503666904809,1505554,NA,1.6408598917618762,84000005,USA,49889.05840140712,NA,2020-11-15,NA,NA
California,US,2020-11-16T05:30:30Z,36.1162,-119.6816,1038776,18352,NA,1013833,6,2612.090440975695,20866785,NA,1.7694107616062476,84000006,USA,52810.96181300657,NA,2020-11-15,NA,NA
Colorado,US,2020-11-16T05:30:30Z,39.0598,-105.3111,163417,2546,9528,151343,8,2837.7234170831925,2485451,NA,1.557977444207151,84000008,USA,43159.66212029862,NA,2020-11-15,NA,NA
Connecticut,US,2020-11-16T05:30:30Z,41.5978,-72.7554,88645,4737,9800,74108,9,2486.33560215489,2706667,NA,5.343787015624119,84000009,USA,75917.22629903287,NA,2020-11-15,NA,NA
Delaware,US,2020-11-16T05:30:30Z,39.3185,-75.5071,28803,769,14867,13200,10,2957.90355774089,622341,NA,2.5552893795785163,84000010,USA,63910.86546637584,NA,2020-11-15,NA,NA
Diamond Princess,US,2020-11-16T05:30:30Z,NA,NA,49,0,NA,49,88888,NA,NA,NA,0,84088888,USA,NA,NA,2020-11-15,NA,NA
District of Columbia,US,2020-11-16T05:30:30Z,38.8974,-77.0268,18977,660,14182,4135,11,2688.9163144404033,588620,NA,3.477894293091637,84000011,USA,83403.58966148022,NA,2020-11-15,NA,NA
Florida,US,2020-11-16T05:30:30Z,27.7663,-81.6868,885201,17518,NA,867683,12,4121.481699864376,6599305,NA,1.9789855637307232,84000012,USA,30726.258543905253,NA,2020-11-15,NA,NA
Georgia,US,2020-11-16T05:30:30Z,33.0406,-83.6431,424989,8957,NA,416032,13,4002.750950018663,3887286,NA,2.1075839609966374,84000013,USA,36612.3305061878,NA,2020-11-15,NA,NA
Grand Princess,US,2020-11-16T05:30:30Z,NA,NA,103,3,NA,100,99999,NA,NA,NA,2.9126213592233015,84099999,USA,NA,NA,2020-11-15,NA,NA
Guam,US,2020-11-16T05:30:30Z,13.4443,144.7937,5924,92,3942,1890,66,3607.158297255661,77376,NA,1.5530047265361242,316,GUM,47114.69959629542,NA,2020-11-15,NA,NA
Hawaii,US,2020-11-16T05:30:30Z,21.0943,-157.4983,16759,222,11958,4579,15,1183.6521945486595,595115,NA,1.3246613759770869,84000015,USA,42031.6949554762,NA,2020-11-15,NA,NA
Idaho,US,2020-11-16T05:30:30Z,44.2405,-114.4788,82245,759,34826,46660,16,4602.238866521363,427954,NA,0.9228524530366587,84000016,USA,23947.31025452348,NA,2020-11-15,NA,NA
Illinois,US,2020-11-16T05:30:30Z,40.3495,-88.9861,573616,11162,NA,562454,17,4526.705356712347,9070841,NA,1.945901090625087,84000017,USA,71582.77409379442,NA,2020-11-15,NA,NA
Indiana,US,2020-11-16T05:30:30Z,39.8494,-86.2583,251597,5260,146886,99801,18,3737.207598267377,3536082,NA,1.951533603341852,84000018,USA,52524.761895000745,NA,2020-11-15,NA,NA
Iowa,US,2020-11-16T05:30:30Z,42.0115,-93.2105,186314,1989,107888,76437,19,5905.225557594602,988601,NA,1.067552626211664,84000019,USA,31333.7263515548,NA,2020-11-15,NA,NA
Kansas,US,2020-11-16T05:30:30Z,38.5266,-96.7265,117430,1256,2960,113420,20,4035.404353941937,706787,NA,1.0071110203803886,84000020,USA,24260.58433797387,NA,2020-11-15,NA,NA
Kentucky,US,2020-11-16T05:30:30Z,37.6681,-84.6701,137586,1661,24329,111596,21,3079.589755114127,2194098,NA,1.207244923175323,84000021,USA,49110.53248525575,NA,2020-11-15,NA,NA
Louisiana,US,2020-11-16T05:30:30Z,31.1695,-91.8678,204513,6132,176107,22274,22,4344.804265364307,3029596,NA,3.0304830652388097,84000022,USA,65169.5041767822,NA,2020-11-15,NA,NA
Maine,US,2020-11-16T05:30:30Z,44.6939,-69.3819,8944,165,6681,2098,23,665.3712360847842,734715,NA,1.8448121645796065,84000023,USA,54657.67304562078,NA,2020-11-15,NA,NA
Maryland,US,2020-11-16T05:30:30Z,39.0639,-76.8021,165930,4302,8374,153254,24,2744.604411745246,3859733,NA,2.592659555234135,84000024,USA,63842.82661338344,NA,2020-11-15,NA,NA
Massachusetts,US,2020-11-16T05:30:30Z,42.2302,-71.5301,188275,10329,137422,40524,25,2731.5911215417677,7268466,NA,5.486124020714381,84000025,USA,105454.66574334462,NA,2020-11-15,NA,NA
Michigan,US,2020-11-16T05:30:30Z,43.3266,-84.5361,275792,8376,138862,128554,26,2761.5495045137823,5692584,NA,3.0370714161397,84000026,USA,57000.756093734,NA,2020-11-15,NA,NA
Minnesota,US,2020-11-16T05:30:30Z,45.6945,-93.9002,223581,2961,172873,47747,27,3964.4608016977004,3364535,NA,1.3243522481785124,84000027,USA,59658.76851539249,NA,2020-11-15,NA,NA
Mississippi,US,2020-11-16T05:30:30Z,32.7416,-89.6787,134309,3543,111430,19336,28,4512.845291011976,1008172,NA,2.637946824114542,84000028,USA,33875.05128271468,NA,2020-11-15,NA,NA
Missouri,US,2020-11-16T05:30:30Z,38.4561,-92.2884,255260,3409,NA,241154,29,3984.421487307061,2785399,NA,1.3850438167832797,84000029,USA,45383.815500564735,NA,2020-11-15,NA,NA
Montana,US,2020-11-16T05:30:30Z,46.9219,-110.4544,47158,520,27472,19166,30,4412.328846589282,572561,NA,1.1026761100979685,84000030,USA,53571.555552228805,NA,2020-11-15,NA,NA
Nebraska,US,2020-11-16T05:30:30Z,41.1254,-98.2681,98161,779,52511,44871,31,5074.472396722925,1130232,NA,0.7935941972881286,84000031,USA,58427.79806535126,NA,2020-11-15,NA,NA
Nevada,US,2020-11-16T05:30:30Z,38.3135,-117.0554,120183,1909,2601,115673,32,3901.8478284866087,1426082,NA,1.5884110065483468,84000032,USA,46299.018621134775,NA,2020-11-15,NA,NA
New Hampshire,US,2020-11-16T05:30:30Z,43.4525,-71.5639,14552,499,10866,3317,33,1079.7882785386012,690359,NA,3.3987195205012943,84000033,USA,50772.48032854041,NA,2020-11-15,NA,NA
New Jersey,US,2020-11-16T05:30:30Z,40.2989,-74.521,300283,16566,39489,223219,34,3144.2020492693805,5339070,NA,5.931808904516712,84000034,USA,60109.837776494314,NA,2020-11-15,NA,NA
New Mexico,US,2020-11-16T05:30:30Z,34.8405,-106.2485,64201,1215,24788,38198,35,3061.813815051204,1360452,NA,1.8924938863880625,84000035,USA,64881.39948465039,NA,2020-11-15,NA,NA
New York,US,2020-11-16T05:30:30Z,42.1657,-74.9481,566113,34032,81788,444380,36,2879.678430082801,16752278,NA,6.074973223848626,84000036,USA,86114.19780676659,NA,2020-11-15,NA,NA
North Carolina,US,2020-11-16T05:30:30Z,35.6301,-79.8064,312235,4806,261719,45710,37,2977.045187662494,4632609,NA,1.5392252630230436,84000037,USA,44170.2125955513,NA,2020-11-15,NA,NA
North Dakota,US,2020-11-16T05:30:30Z,47.5289,-99.784,63796,736,51936,11124,38,8371.49733223806,962925,NA,1.1536773465421029,84000038,USA,126357.82915300856,NA,2020-11-15,NA,NA
Northern Mariana Islands,US,2020-11-16T05:30:30Z,15.0979,145.6739,102,2,29,71,69,184.9702596837371,16567,NA,1.96078431372549,580,MNP,30043.159727259535,NA,2020-11-15,NA,NA
Ohio,US,2020-11-16T05:30:30Z,40.3888,-82.7649,298096,6230,202937,89437,39,2550.204891736746,5262026,NA,1.919515860662337,84000039,USA,45016.51966361825,NA,2020-11-15,NA,NA
Oklahoma,US,2020-11-16T05:30:30Z,35.5653,-96.9289,154128,1528,124793,27807,40,3895.1005706132287,1807727,NA,0.9913837849060522,84000040,USA,45684.61583367681,NA,2020-11-15,NA,NA
Oregon,US,2020-11-16T05:30:30Z,44.572,-122.0709,56880,761,5870,50249,41,1348.5904882167854,957979,NA,1.3379043600562588,84000041,USA,22713.104207303582,NA,2020-11-15,NA,NA
Pennsylvania,US,2020-11-16T05:30:30Z,40.5908,-77.2098,268696,9290,178070,81336,42,2098.861356622006,4849893,NA,3.4574388900467437,84000042,USA,22064.01677114392,NA,2020-11-15,NA,NA
Puerto Rico,US,2020-11-16T05:30:30Z,18.2208,-66.5901,42479,935,35472,6072,72,1448.1108662688587,348451,NA,2.2010875962240166,630,PRI,11878.708996498272,NA,2020-11-15,NA,NA
Rhode Island,US,2020-11-16T05:30:30Z,41.6809,-71.5118,41529,1291,3086,37189,44,3920.193399605989,1315383,NA,3.0195766813551974,84000044,USA,124167.58781944965,NA,2020-11-15,NA,NA
South Carolina,US,2020-11-16T05:30:30Z,33.8569,-80.945,195507,4112,101388,90007,45,3797.2006213590416,2090589,NA,2.103249500017902,84000045,USA,40604.10036370247,NA,2020-11-15,NA,NA
South Dakota,US,2020-11-16T05:30:30Z,44.2998,-99.4388,65381,644,45377,19360,46,7390.531266849714,294114,NA,0.9849956409354399,84000046,USA,33246.03039137114,NA,2020-11-15,NA,NA
Tennessee,US,2020-11-16T05:30:30Z,35.7478,-86.6923,310937,3893,270091,36953,47,4553.068936301814,4100329,NA,1.252022113804404,84000047,USA,60041.36078535999,NA,2020-11-15,NA,NA
Texas,US,2020-11-16T05:30:30Z,31.0545,-97.5635,1115378,20373,871784,167967,48,3654.839802936148,9241943,NA,1.8874209367654535,84000048,USA,31873.296072638725,NA,2020-11-15,NA,NA
Utah,US,2020-11-16T05:30:30Z,40.15,-111.8624,153808,718,104317,48773,49,4797.567528957024,1601793,NA,0.4668157703110372,84000049,USA,49963.00637750089,NA,2020-11-15,NA,NA
Vermont,US,2020-11-16T05:30:30Z,44.0459,-72.7107,2889,59,2023,807,50,462.9889308946151,474928,NA,2.0422291450328838,84000050,USA,76111.59812112073,NA,2020-11-15,NA,NA
Virgin Islands,US,2020-11-16T05:30:30Z,18.3358,-64.8963,1434,23,1370,41,78,1336.838572547265,26069,NA,1.603905160390516,850,VIR,24302.68113510087,NA,2020-11-15,NA,NA
Virginia,US,2020-11-16T05:30:30Z,37.7693,-78.17,201960,3800,22252,175908,51,2366.112710896666,2920737,NA,1.8815607050901169,84000051,USA,34218.6222068043,NA,2020-11-15,NA,NA
Washington,US,2020-11-16T05:30:30Z,47.4009,-121.4905,134969,2505,NA,127521,53,1707.7062015185245,2748782,NA,1.9370962780682868,84000053,USA,36097.44746249225,NA,2020-11-15,NA,NA
West Virginia,US,2020-11-16T05:30:30Z,38.4912,-80.9545,33659,582,23077,10000,54,1878.1383446781988,926879,NA,1.7291066282420748,84000054,USA,51718.91591482172,NA,2020-11-15,NA,NA
Wisconsin,US,2020-11-16T05:30:30Z,44.2685,-89.6165,329924,2751,240075,87098,55,5666.427476893684,3865176,NA,0.8338283968429093,84000055,USA,66384.19602523618,NA,2020-11-15,NA,NA
Wyoming,US,2020-11-16T05:30:30Z,42.756,-107.3025,22494,144,12453,9897,56,3886.5918283776145,152702,NA,0.6401707121899173,84000056,USA,26384.384519290412,NA,2020-11-15,NA,NA
Alabama,US,2020-11-17T05:30:30Z,32.3182,-86.9023,219232,3249,88038,127945,1,4471.216158476582,1466603,NA,1.4819916800467086,84000001,USA,29911.231169127823,NA,2020-11-16,NA,NA
Alaska,US,2020-11-17T05:30:30Z,61.3707,-152.4044,24414,100,7165,17136,2,3335.2698740337232,872347,NA,0.4016558055658019,84000002,USA,119247.20967267905,NA,2020-11-16,NA,NA
American Samoa,US,2020-11-17T05:30:30Z,-14.271,-170.132,0,0,NA,0,60,0,1768,NA,NA,16,ASM,3177.5129850290255,NA,2020-11-16,NA,NA
Arizona,US,2020-11-17T05:30:30Z,33.7298,-111.4312,276912,6302,45737,224873,4,3804.406738165531,3274985,NA,2.2758132547524124,84000004,USA,27309.496989648043,NA,2020-11-16,NA,NA
Arkansas,US,2020-11-17T05:30:30Z,34.9697,-92.3731,134348,2225,115625,16498,5,4451.846441982317,1516866,NA,1.6561467234346623,84000005,USA,50263.90050513552,NA,2020-11-16,NA,NA
California,US,2020-11-17T05:30:30Z,36.1162,-119.6816,1050688,18393,NA,1023402,6,2636.374065817557,21068894,NA,1.7556086743656942,84000006,USA,53322.47188420656,NA,2020-11-16,NA,NA
Colorado,US,2020-11-17T05:30:30Z,39.0598,-105.3111,167713,2578,9657,155478,8,2912.323120907088,2523752,NA,1.537149773720582,84000008,USA,43824.755988119614,NA,2020-11-16,NA,NA
Connecticut,US,2020-11-17T05:30:30Z,41.5978,-72.7554,93284,4759,9800,78725,9,2616.451354407093,2793152,NA,5.101625144719352,84000009,USA,78342.97771820331,NA,2020-11-16,NA,NA
Delaware,US,2020-11-17T05:30:30Z,39.3185,-75.5071,29200,773,15007,13457,10,2998.6731898077974,628938,NA,2.5205479452054798,84000010,USA,64588.33967984028,NA,2020-11-16,NA,NA
Diamond Princess,US,2020-11-17T05:30:30Z,NA,NA,49,0,NA,49,88888,NA,NA,NA,0,84088888,USA,NA,NA,2020-11-16,NA,NA
District of Columbia,US,2020-11-17T05:30:30Z,38.8974,-77.0268,19064,660,14271,4133,11,2701.243643278276,590352,NA,3.4620226605119595,84000011,USA,83649.00269075832,NA,2020-11-16,NA,NA
Florida,US,2020-11-17T05:30:30Z,27.7663,-81.6868,889864,17559,NA,872305,12,4143.192553293673,6625477,NA,1.9732228745066664,84000012,USA,30848.1149573626,NA,2020-11-16,NA,NA
Georgia,US,2020-11-17T05:30:30Z,33.0406,-83.6431,426236,8967,NA,417269,13,4014.4957962021476,3900708,NA,2.1037641119004493,84000013,USA,36738.74536222208,NA,2020-11-16,NA,NA
Grand Princess,US,2020-11-17T05:30:30Z,NA,NA,103,3,NA,100,99999,NA,NA,NA,2.9126213592233015,84099999,USA,NA,NA,2020-11-16,NA,NA
Guam,US,2020-11-17T05:30:30Z,13.4443,144.7937,5924,92,3950,1882,66,3607.158297255661,78133,NA,1.5530047265361242,316,GUM,47575.641330093946,NA,2020-11-16,NA,NA
Hawaii,US,2020-11-17T05:30:30Z,21.0943,-157.4983,16853,222,11958,4673,15,1190.2912127649956,599994,NA,1.3172728890998635,84000015,USA,42376.288252045386,NA,2020-11-16,NA,NA
